Cycle start time,Cycle end time,Cycle timezone,Workout start time,Workout end time,Duration (min),Activity name,Activity Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),HR Zone 1 %,HR Zone 2 %,HR Zone 3 %,HR Zone 4 %,HR Zone 5 %,GPS enabled,Distance (meters),Altitude gain (meters),Altitude change (meters)
2022-04-15 23:20:54,2022-04-16 23:19:19,UTC+01:00,2022-04-16 17:14:15,2022-04-16 18:27:39,73,Box Fitness,9.6,380.0,167,112,42,9,17,15,0,false,,,
2022-04-15 23:20:54,2022-04-16 23:19:19,UTC+01:00,2022-04-16 06:41:04,2022-04-16 07:11:16,30,Spin,5.9,174.0,127,119,9,90,0,0,0,false,,,
2022-04-14 23:32:58,2022-04-15 23:20:54,UTC+01:00,2022-04-15 20:15:09,2022-04-15 20:45:13,30,Spin,5.7,153.0,144,117,20,61,16,0,0,false,,,
2022-04-14 23:32:58,2022-04-15 23:20:54,UTC+01:00,2022-04-15 08:10:20,2022-04-15 08:40:29,30,Spin,6.3,197.0,135,124,3,97,0,0,0,false,,,
2022-04-13 23:56:14,2022-04-14 23:32:58,UTC+01:00,2022-04-14 20:14:33,2022-04-14 22:01:12,106,Box Fitness,8.4,360.0,166,95,23,10,9,6,0,false,,,
2022-04-13 23:56:14,2022-04-14 23:32:58,UTC+01:00,2022-04-14 07:40:54,2022-04-14 08:11:03,30,Spin,6.2,191.0,129,121,6,93,0,0,0,false,,,
2022-04-12 22:54:49,2022-04-13 23:56:14,UTC+01:00,2022-04-13 19:44:29,2022-04-13 21:03:27,78,Weightlifting,7.2,284.0,155,100,31,22,7,1,0,false,,,
2022-04-12 22:54:49,2022-04-13 23:56:14,UTC+01:00,2022-04-13 05:32:33,2022-04-13 06:02:40,30,Spin,6.4,201.0,131,120,6,93,0,0,0,false,,,
2022-04-11 23:30:03,2022-04-12 22:54:49,UTC+01:00,2022-04-12 19:20:27,2022-04-12 19:27:19,6,Box Fitness,4.5,44.0,131,120,3,97,0,0,0,false,,,
2022-04-11 23:30:03,2022-04-12 22:54:49,UTC+01:00,2022-04-12 19:01:24,2022-04-12 19:05:46,4,Rowing,4.5,30.0,161,118,17,9,39,16,0,true,82.85,0.65,-0.19
2022-04-11 23:30:03,2022-04-12 22:54:49,UTC+01:00,2022-04-12 18:11:46,2022-04-12 18:57:19,45,Weightlifting,5.6,147.0,143,104,61,16,8,0,0,false,,,
2022-04-11 23:30:03,2022-04-12 22:54:49,UTC+01:00,2022-04-12 09:49:09,2022-04-12 10:19:16,30,Spin,6.3,201.0,131,121,3,94,0,0,0,false,,,
2022-04-11 00:00:00,2022-04-11 23:30:03,UTC+01:00,2022-04-11 19:40:15,2022-04-11 20:27:27,47,Box Fitness,11.9,493.0,169,139,5,15,38,41,0,false,,,
2022-04-11 00:00:00,2022-04-11 23:30:03,UTC+01:00,2022-04-11 16:05:07,2022-04-11 17:05:19,60,Weightlifting,5.1,139.0,136,96,57,14,0,0,0,false,,,
2022-04-11 00:00:00,2022-04-11 23:30:03,UTC+01:00,2022-04-11 12:19:20,2022-04-11 12:49:39,30,Spin,7.0,231.0,139,126,2,66,32,0,0,false,,,
2022-04-10 00:00:00,2022-04-11 00:00:00,UTC+01:00,2022-04-10 07:52:46,2022-04-10 08:23:00,30,Other,,,,,,,,,,false,,,
2022-04-09 00:00:00,2022-04-10 00:00:00,UTC+01:00,2022-04-09 20:42:55,2022-04-09 21:00:49,17,Other,,,,,,,,,,false,,,
2022-04-09 00:00:00,2022-04-10 00:00:00,UTC+01:00,2022-04-09 19:15:32,2022-04-09 20:13:38,58,Other,,,,,,,,,,false,,,
2022-04-09 00:00:00,2022-04-10 00:00:00,UTC+01:00,2022-04-09 10:51:21,2022-04-09 11:21:32,30,Other,,,,,,,,,,false,,,
2022-04-04 00:00:00,2022-04-05 00:00:00,UTC+01:00,2022-04-04 20:34:58,2022-04-04 21:32:54,57,Other,,,,,,,,,,false,,,
2022-04-04 00:00:00,2022-04-05 00:00:00,UTC+01:00,2022-04-04 07:37:41,2022-04-04 08:07:55,30,Other,,,,,,,,,,false,,,
